               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                 173,              1.5147,             0.96788,              1.1494,             0.57169,             0.44241,             0.46597,             0.28841,                   0,                   0,                   0,           0.0065944,           0.0065944,           0.0065944
                 174,               1.522,             0.97387,              1.1504,              0.5713,             0.44307,             0.46624,             0.28878,                   0,                   0,                   0,           0.0065746,           0.0065746,           0.0065746
                 175,              1.5188,             0.97161,              1.1494,              0.5707,             0.44364,             0.46641,             0.28893,                   0,                   0,                   0,           0.0065548,           0.0065548,           0.0065548
                 176,              1.5161,             0.96871,              1.1501,             0.57249,             0.44348,             0.46623,             0.28892,                   0,                   0,                   0,            0.006535,            0.006535,            0.006535
                 177,              1.5037,             0.96152,              1.1453,             0.56927,             0.44516,             0.46633,             0.28903,                   0,                   0,                   0,           0.0065152,           0.0065152,           0.0065152
                 178,              1.5208,             0.96943,              1.1519,             0.57279,              0.4436,             0.46638,             0.28911,                   0,                   0,                   0,           0.0064954,           0.0064954,           0.0064954
                 179,              1.5125,             0.96695,                1.15,             0.57331,             0.44377,             0.46657,             0.28902,                   0,                   0,                   0,           0.0064756,           0.0064756,           0.0064756
                 180,               1.518,             0.96229,              1.1468,             0.57153,             0.44434,             0.46655,             0.28918,                   0,                   0,                   0,           0.0064558,           0.0064558,           0.0064558
                 181,              1.5155,             0.96634,              1.1505,             0.57341,             0.44406,             0.46656,             0.28916,                   0,                   0,                   0,            0.006436,            0.006436,            0.006436
                 182,               1.515,             0.97293,              1.1546,              0.5711,               0.445,             0.46652,             0.28918,                   0,                   0,                   0,           0.0064162,           0.0064162,           0.0064162
                 183,              1.5247,             0.96914,              1.1504,             0.57507,              0.4428,             0.46659,             0.28943,                   0,                   0,                   0,           0.0063964,           0.0063964,           0.0063964
                 184,              1.5086,             0.96045,              1.1472,             0.57542,             0.44286,             0.46687,             0.28941,                   0,                   0,                   0,           0.0063766,           0.0063766,           0.0063766
                 185,              1.5031,             0.95132,               1.148,             0.57737,             0.44222,              0.4668,             0.28938,                   0,                   0,                   0,           0.0063568,           0.0063568,           0.0063568
                 186,              1.5112,             0.95888,              1.1447,             0.58235,             0.43995,             0.46715,             0.28957,                   0,                   0,                   0,            0.006337,            0.006337,            0.006337
                 187,               1.508,             0.95716,              1.1484,             0.58029,             0.44101,             0.46713,             0.28947,                   0,                   0,                   0,           0.0063172,           0.0063172,           0.0063172
                 188,              1.5114,             0.96343,              1.1535,              0.5809,             0.44123,             0.46744,             0.28974,                   0,                   0,                   0,           0.0062974,           0.0062974,           0.0062974
                 189,              1.5106,             0.96038,              1.1457,             0.58298,             0.44056,             0.46742,             0.28979,                   0,                   0,                   0,           0.0062776,           0.0062776,           0.0062776
                 190,              1.5026,             0.95069,              1.1476,             0.58385,             0.43932,             0.46736,             0.28986,                   0,                   0,                   0,           0.0062578,           0.0062578,           0.0062578
                 191,              1.5145,             0.95806,              1.1469,             0.58373,             0.43944,             0.46757,                0.29,                   0,                   0,                   0,            0.006238,            0.006238,            0.006238
                 192,               1.505,             0.95516,              1.1477,             0.58266,             0.44032,             0.46777,             0.29002,                   0,                   0,                   0,           0.0062182,           0.0062182,           0.0062182
                 193,              1.5073,             0.95292,              1.1439,             0.58023,             0.44123,             0.46769,              0.2899,                   0,                   0,                   0,           0.0061984,           0.0061984,           0.0061984
                 194,              1.5067,              0.9513,              1.1457,             0.57823,             0.44279,             0.46793,             0.29002,                   0,                   0,                   0,           0.0061786,           0.0061786,           0.0061786
                 195,              1.5008,             0.94906,              1.1465,             0.57761,             0.44296,             0.46796,             0.29027,                   0,                   0,                   0,           0.0061588,           0.0061588,           0.0061588
                 196,              1.5023,             0.95472,              1.1479,             0.57646,             0.44401,             0.46792,             0.29028,                   0,                   0,                   0,            0.006139,            0.006139,            0.006139
                 197,               1.501,             0.94863,              1.1437,             0.57446,             0.44514,             0.46826,             0.29022,                   0,                   0,                   0,           0.0061192,           0.0061192,           0.0061192
                 198,              1.4978,              0.9439,              1.1429,             0.57537,             0.44458,             0.46848,             0.29034,                   0,                   0,                   0,           0.0060994,           0.0060994,           0.0060994
                 199,               1.501,             0.94816,               1.145,             0.57565,             0.44442,             0.46857,             0.29048,                   0,                   0,                   0,           0.0060796,           0.0060796,           0.0060796
                 200,              1.4874,             0.93829,              1.1422,             0.57615,             0.44474,             0.46853,             0.29058,                   0,                   0,                   0,           0.0060598,           0.0060598,           0.0060598
                 201,              1.5042,             0.94835,              1.1476,             0.57404,             0.44667,             0.46835,             0.29057,                   0,                   0,                   0,             0.00604,             0.00604,             0.00604
                 202,              1.5021,             0.94652,              1.1466,             0.57565,             0.44661,             0.46847,              0.2906,                   0,                   0,                   0,           0.0060202,           0.0060202,           0.0060202
                 203,              1.5003,             0.94373,              1.1424,             0.57708,             0.44602,             0.46827,             0.29059,                   0,                   0,                   0,           0.0060004,           0.0060004,           0.0060004
                 204,              1.4951,             0.93968,              1.1447,             0.57754,             0.44597,             0.46829,             0.29055,                   0,                   0,                   0,           0.0059806,           0.0059806,           0.0059806
                 205,              1.4941,              0.9381,              1.1419,             0.57662,             0.44677,             0.46844,              0.2907,                   0,                   0,                   0,           0.0059608,           0.0059608,           0.0059608
                 206,              1.4913,               0.932,              1.1409,             0.57749,             0.44563,             0.46854,              0.2907,                   0,                   0,                   0,            0.005941,            0.005941,            0.005941
                 207,              1.4944,             0.93589,              1.1421,             0.57692,             0.44584,             0.46842,              0.2907,                   0,                   0,                   0,           0.0059212,           0.0059212,           0.0059212
                 208,              1.4881,             0.93107,              1.1408,             0.57829,             0.44493,             0.46863,              0.2909,                   0,                   0,                   0,           0.0059014,           0.0059014,           0.0059014
                 209,              1.4916,              0.9334,               1.141,              0.5737,             0.44785,             0.46855,             0.29094,                   0,                   0,                   0,           0.0058816,           0.0058816,           0.0058816
                 210,                1.49,             0.93078,              1.1444,             0.57608,             0.44667,             0.46883,             0.29096,                   0,                   0,                   0,           0.0058618,           0.0058618,           0.0058618
                 211,              1.4789,             0.92325,              1.1413,             0.57353,             0.44915,             0.46897,              0.2909,                   0,                   0,                   0,            0.005842,            0.005842,            0.005842
                 212,              1.4917,             0.92975,              1.1421,             0.57355,             0.44899,             0.46936,             0.29118,                   0,                   0,                   0,           0.0058222,           0.0058222,           0.0058222
                 213,               1.494,             0.93111,              1.1431,             0.57422,             0.44866,             0.46932,              0.2912,                   0,                   0,                   0,           0.0058024,           0.0058024,           0.0058024
                 214,              1.4831,             0.92847,              1.1406,               0.574,             0.44907,              0.4694,             0.29129,                   0,                   0,                   0,           0.0057826,           0.0057826,           0.0057826
                 215,              1.4894,             0.93216,              1.1458,             0.57623,             0.44836,             0.46953,             0.29141,                   0,                   0,                   0,           0.0057628,           0.0057628,           0.0057628
                 216,              1.4932,             0.93509,              1.1399,             0.57572,             0.44907,             0.46964,             0.29171,                   0,                   0,                   0,            0.005743,            0.005743,            0.005743
                 217,              1.4869,             0.92801,               1.141,             0.57678,             0.44806,             0.46968,             0.29178,                   0,                   0,                   0,           0.0057232,           0.0057232,           0.0057232
                 218,              1.4934,             0.93299,              1.1414,             0.57512,             0.44883,             0.47001,             0.29186,                   0,                   0,                   0,           0.0057034,           0.0057034,           0.0057034
                 219,              1.4778,             0.91876,              1.1389,             0.57742,             0.44768,             0.47007,             0.29204,                   0,                   0,                   0,           0.0056836,           0.0056836,           0.0056836
                 220,              1.4801,             0.92014,              1.1355,             0.57555,             0.44809,                0.47,             0.29198,                   0,                   0,                   0,           0.0056638,           0.0056638,           0.0056638
                 221,              1.4885,              0.9276,              1.1418,             0.57558,             0.44839,             0.47001,             0.29187,                   0,                   0,                   0,            0.005644,            0.005644,            0.005644
                 222,              1.4811,             0.91933,               1.139,             0.57769,             0.44851,             0.47037,             0.29217,                   0,                   0,                   0,           0.0056242,           0.0056242,           0.0056242
                 223,              1.4796,              0.9208,              1.1408,             0.57783,             0.44845,              0.4702,             0.29222,                   0,                   0,                   0,           0.0056044,           0.0056044,           0.0056044
                 224,              1.4765,             0.91659,               1.139,             0.57893,             0.44784,             0.47025,             0.29225,                   0,                   0,                   0,           0.0055846,           0.0055846,           0.0055846
                 225,               1.486,             0.92461,              1.1415,              0.5785,              0.4482,             0.47019,             0.29217,                   0,                   0,                   0,           0.0055648,           0.0055648,           0.0055648
                 226,              1.4746,             0.91492,              1.1393,             0.57635,             0.44974,             0.47016,             0.29203,                   0,                   0,                   0,            0.005545,            0.005545,            0.005545
                 227,              1.4816,             0.92098,              1.1399,             0.57609,             0.44975,             0.47035,             0.29234,                   0,                   0,                   0,           0.0055252,           0.0055252,           0.0055252
                 228,              1.4709,             0.91316,              1.1397,             0.57629,              0.4502,             0.47052,             0.29227,                   0,                   0,                   0,           0.0055054,           0.0055054,           0.0055054
                 229,              1.4777,             0.91502,              1.1381,             0.57465,             0.45073,             0.47033,             0.29217,                   0,                   0,                   0,           0.0054856,           0.0054856,           0.0054856
                 230,              1.4697,             0.91311,              1.1376,             0.57582,             0.44983,             0.47039,             0.29237,                   0,                   0,                   0,           0.0054658,           0.0054658,           0.0054658
                 231,              1.4767,             0.91325,              1.1398,             0.57607,             0.45009,             0.47038,             0.29213,                   0,                   0,                   0,            0.005446,            0.005446,            0.005446
                 232,              1.4686,             0.90858,              1.1361,             0.57636,             0.45035,             0.47031,             0.29225,                   0,                   0,                   0,           0.0054262,           0.0054262,           0.0054262
                 233,              1.4787,             0.91804,              1.1366,             0.57429,             0.45219,             0.47071,             0.29232,                   0,                   0,                   0,           0.0054064,           0.0054064,           0.0054064
                 234,              1.4696,                0.91,              1.1354,             0.57632,             0.45197,             0.47111,             0.29237,                   0,                   0,                   0,           0.0053866,           0.0053866,           0.0053866
                 235,              1.4727,             0.91051,              1.1356,             0.57616,             0.45141,             0.47084,             0.29215,                   0,                   0,                   0,           0.0053668,           0.0053668,           0.0053668
                 236,              1.4709,              0.9093,               1.137,             0.57779,             0.45061,             0.47102,             0.29228,                   0,                   0,                   0,            0.005347,            0.005347,            0.005347
                 237,              1.4727,             0.91024,              1.1375,             0.57522,             0.45181,             0.47117,             0.29237,                   0,                   0,                   0,           0.0053272,           0.0053272,           0.0053272
                 238,              1.4697,             0.90537,              1.1368,              0.5763,               0.451,             0.47085,             0.29249,                   0,                   0,                   0,           0.0053074,           0.0053074,           0.0053074
                 239,              1.4651,             0.90427,              1.1387,             0.57772,             0.45058,             0.47126,              0.2926,                   0,                   0,                   0,           0.0052876,           0.0052876,           0.0052876
                 240,              1.4723,             0.90712,              1.1343,             0.57816,             0.45045,              0.4713,             0.29278,                   0,                   0,                   0,           0.0052678,           0.0052678,           0.0052678
                 241,              1.4675,             0.90208,              1.1347,             0.57824,             0.45019,             0.47131,             0.29271,                   0,                   0,                   0,            0.005248,            0.005248,            0.005248
                 242,               1.474,             0.90828,              1.1363,             0.57877,             0.44995,             0.47139,             0.29291,                   0,                   0,                   0,           0.0052282,           0.0052282,           0.0052282
                 243,              1.4623,              0.8972,              1.1357,              0.5789,             0.45005,             0.47155,             0.29285,                   0,                   0,                   0,           0.0052084,           0.0052084,           0.0052084
                 244,              1.4653,             0.89928,              1.1348,             0.57837,                0.45,              0.4715,             0.29295,                   0,                   0,                   0,           0.0051886,           0.0051886,           0.0051886
                 245,              1.4689,             0.90493,              1.1355,               0.579,             0.44987,             0.47163,             0.29296,                   0,                   0,                   0,           0.0051688,           0.0051688,           0.0051688
                 246,              1.4631,             0.89764,              1.1359,             0.57749,             0.45163,             0.47198,             0.29324,                   0,                   0,                   0,            0.005149,            0.005149,            0.005149
                 247,              1.4697,             0.90597,              1.1356,             0.57659,             0.45238,             0.47205,             0.29314,                   0,                   0,                   0,           0.0051292,           0.0051292,           0.0051292
                 248,              1.4573,             0.89365,              1.1351,             0.57714,             0.45263,             0.47198,             0.29309,                   0,                   0,                   0,           0.0051094,           0.0051094,           0.0051094
                 249,              1.4524,             0.89201,              1.1334,             0.57666,             0.45309,              0.4723,              0.2931,                   0,                   0,                   0,           0.0050896,           0.0050896,           0.0050896
                 250,              1.4571,             0.88914,              1.1348,             0.57569,             0.45367,             0.47219,              0.2932,                   0,                   0,                   0,           0.0050698,           0.0050698,           0.0050698
                 251,              1.4624,             0.89161,              1.1342,             0.57536,             0.45343,             0.47225,              0.2933,                   0,                   0,                   0,             0.00505,             0.00505,             0.00505
                 252,              1.4561,             0.88983,               1.132,             0.57632,             0.45383,             0.47235,             0.29336,                   0,                   0,                   0,           0.0050302,           0.0050302,           0.0050302
                 253,              1.4517,             0.88767,              1.1342,             0.57652,              0.4538,              0.4726,             0.29342,                   0,                   0,                   0,           0.0050104,           0.0050104,           0.0050104
                 254,              1.4557,             0.88879,              1.1346,             0.57621,              0.4541,             0.47234,             0.29359,                   0,                   0,                   0,           0.0049906,           0.0049906,           0.0049906
                 255,              1.4458,             0.88768,              1.1302,             0.57531,              0.4549,             0.47239,             0.29336,                   0,                   0,                   0,           0.0049708,           0.0049708,           0.0049708
                 256,              1.4461,             0.88449,              1.1314,             0.57542,             0.45493,             0.47211,              0.2933,                   0,                   0,                   0,            0.004951,            0.004951,            0.004951
                 257,              1.4614,             0.89252,               1.137,              0.5751,             0.45464,             0.47241,             0.29329,                   0,                   0,                   0,           0.0049312,           0.0049312,           0.0049312
                 258,               1.452,             0.88621,              1.1313,             0.57684,             0.45409,             0.47239,             0.29341,                   0,                   0,                   0,           0.0049114,           0.0049114,           0.0049114
                 259,              1.4581,             0.89157,              1.1307,             0.57691,             0.45413,             0.47257,              0.2935,                   0,                   0,                   0,           0.0048916,           0.0048916,           0.0048916
                 260,              1.4493,             0.88706,              1.1346,             0.57571,             0.45477,             0.47252,             0.29364,                   0,                   0,                   0,           0.0048718,           0.0048718,           0.0048718
                 261,              1.4571,              0.8875,              1.1314,              0.5767,             0.45536,             0.47299,              0.2937,                   0,                   0,                   0,            0.004852,            0.004852,            0.004852
                 262,              1.4552,             0.88595,              1.1312,             0.57709,             0.45557,             0.47303,             0.29379,                   0,                   0,                   0,           0.0048322,           0.0048322,           0.0048322
                 263,               1.447,             0.88429,              1.1321,             0.57729,             0.45562,             0.47312,             0.29373,                   0,                   0,                   0,           0.0048124,           0.0048124,           0.0048124
                 264,              1.4527,             0.89222,               1.132,             0.57918,             0.45486,             0.47294,             0.29352,                   0,                   0,                   0,           0.0047926,           0.0047926,           0.0047926
                 265,              1.4563,             0.88374,              1.1334,             0.57689,             0.45506,             0.47311,              0.2937,                   0,                   0,                   0,           0.0047728,           0.0047728,           0.0047728
                 266,              1.4393,             0.87297,              1.1304,             0.57848,             0.45557,             0.47303,             0.29375,                   0,                   0,                   0,            0.004753,            0.004753,            0.004753
                 267,              1.4441,             0.87296,              1.1298,             0.57687,             0.45605,             0.47297,             0.29372,                   0,                   0,                   0,           0.0047332,           0.0047332,           0.0047332
                 268,              1.4378,             0.87983,              1.1282,             0.57932,             0.45542,              0.4734,              0.2937,                   0,                   0,                   0,           0.0047134,           0.0047134,           0.0047134
                 269,              1.4463,             0.87913,              1.1311,             0.57887,             0.45619,             0.47297,             0.29368,                   0,                   0,                   0,           0.0046936,           0.0046936,           0.0046936
                 270,              1.4363,             0.87402,              1.1301,             0.57954,             0.45655,             0.47285,             0.29372,                   0,                   0,                   0,           0.0046738,           0.0046738,           0.0046738
                 271,              1.4448,             0.87562,              1.1291,             0.57956,             0.45584,             0.47276,             0.29358,                   0,                   0,                   0,            0.004654,            0.004654,            0.004654
                 272,              1.4318,             0.86397,               1.125,             0.57997,             0.45604,             0.47331,             0.29372,                   0,                   0,                   0,           0.0046342,           0.0046342,           0.0046342
                 273,              1.4482,             0.87783,              1.1295,             0.58043,             0.45521,             0.47253,             0.29362,                   0,                   0,                   0,           0.0046144,           0.0046144,           0.0046144
                 274,              1.4307,             0.86626,              1.1278,              0.5791,              0.4584,             0.47284,             0.29367,                   0,                   0,                   0,           0.0045946,           0.0045946,           0.0045946
                 275,              1.4335,             0.86679,              1.1267,             0.58002,             0.45729,             0.47278,             0.29381,                   0,                   0,                   0,           0.0045748,           0.0045748,           0.0045748
                 276,              1.4397,             0.87204,              1.1288,             0.58028,             0.45754,             0.47318,             0.29379,                   0,                   0,                   0,            0.004555,            0.004555,            0.004555
                 277,               1.439,             0.87457,               1.129,             0.57939,             0.45803,             0.47334,             0.29408,                   0,                   0,                   0,           0.0045352,           0.0045352,           0.0045352
                 278,              1.4358,             0.86553,              1.1268,             0.58053,              0.4575,             0.47335,             0.29395,                   0,                   0,                   0,           0.0045154,           0.0045154,           0.0045154
                 279,              1.4382,             0.87353,              1.1288,             0.58085,             0.45753,             0.47328,             0.29405,                   0,                   0,                   0,           0.0044956,           0.0044956,           0.0044956
                 280,              1.4358,             0.87107,              1.1291,             0.58158,             0.45758,             0.47338,             0.29406,                   0,                   0,                   0,           0.0044758,           0.0044758,           0.0044758
                 281,              1.4378,             0.86852,              1.1299,             0.58407,             0.45608,              0.4733,               0.294,                   0,                   0,                   0,            0.004456,            0.004456,            0.004456
                 282,              1.4217,             0.85869,              1.1261,             0.58252,             0.45733,             0.47351,              0.2941,                   0,                   0,                   0,           0.0044362,           0.0044362,           0.0044362
                 283,              1.4309,             0.86318,              1.1292,              0.5821,             0.45717,             0.47342,             0.29411,                   0,                   0,                   0,           0.0044164,           0.0044164,           0.0044164
                 284,              1.4346,             0.86401,              1.1304,             0.58152,             0.45691,             0.47344,             0.29424,                   0,                   0,                   0,           0.0043966,           0.0043966,           0.0043966
                 285,              1.4313,             0.85835,              1.1272,             0.58229,             0.45574,             0.47343,             0.29429,                   0,                   0,                   0,           0.0043768,           0.0043768,           0.0043768
                 286,              1.4369,             0.86494,              1.1273,             0.58412,             0.45457,             0.47335,              0.2941,                   0,                   0,                   0,            0.004357,            0.004357,            0.004357
                 287,              1.4281,             0.85952,              1.1274,             0.58396,              0.4544,             0.47365,             0.29436,                   0,                   0,                   0,           0.0043372,           0.0043372,           0.0043372
                 288,              1.4338,             0.86242,              1.1256,              0.5855,              0.4536,             0.47339,             0.29417,                   0,                   0,                   0,           0.0043174,           0.0043174,           0.0043174
                 289,              1.4237,             0.85606,              1.1275,             0.58401,             0.45432,             0.47335,             0.29438,                   0,                   0,                   0,           0.0042976,           0.0042976,           0.0042976
                 290,              1.4247,             0.85302,              1.1237,             0.58415,             0.45398,              0.4734,             0.29419,                   0,                   0,                   0,           0.0042778,           0.0042778,           0.0042778
                 291,              1.4309,             0.86224,               1.124,             0.58157,             0.45483,             0.47322,             0.29428,                   0,                   0,                   0,            0.004258,            0.004258,            0.004258
                 292,              1.4213,             0.84957,              1.1234,             0.58239,             0.45473,             0.47312,              0.2941,                   0,                   0,                   0,           0.0042382,           0.0042382,           0.0042382
                 293,              1.4199,             0.85669,              1.1237,             0.58307,             0.45464,             0.47332,             0.29407,                   0,                   0,                   0,           0.0042184,           0.0042184,           0.0042184
                 294,              1.4305,             0.85717,              1.1256,             0.58322,             0.45518,             0.47338,              0.2943,                   0,                   0,                   0,           0.0041986,           0.0041986,           0.0041986
                 295,              1.4157,             0.84694,               1.124,             0.58265,             0.45506,             0.47347,             0.29444,                   0,                   0,                   0,           0.0041788,           0.0041788,           0.0041788
                 296,              1.4215,             0.85526,              1.1232,             0.58421,              0.4547,             0.47352,             0.29435,                   0,                   0,                   0,            0.004159,            0.004159,            0.004159
                 297,              1.4142,             0.84857,              1.1242,             0.58496,             0.45461,             0.47359,             0.29428,                   0,                   0,                   0,           0.0041392,           0.0041392,           0.0041392
                 298,              1.4209,             0.85449,              1.1257,             0.58541,              0.4543,             0.47383,             0.29456,                   0,                   0,                   0,           0.0041194,           0.0041194,           0.0041194
                 299,              1.4109,             0.84245,              1.1228,             0.58423,             0.45485,             0.47394,             0.29468,                   0,                   0,                   0,           0.0040996,           0.0040996,           0.0040996
                 300,              1.4262,             0.85313,              1.1244,             0.58435,             0.45464,             0.47405,             0.29473,                   0,                   0,                   0,           0.0040798,           0.0040798,           0.0040798
                 301,              1.4225,             0.85131,              1.1227,             0.58532,             0.45466,             0.47401,             0.29488,                   0,                   0,                   0,             0.00406,             0.00406,             0.00406
                 302,               1.414,             0.84747,              1.1241,             0.58638,              0.4533,             0.47399,             0.29474,                   0,                   0,                   0,           0.0040402,           0.0040402,           0.0040402
                 303,              1.4131,             0.84498,              1.1225,             0.58679,             0.45308,             0.47428,             0.29481,                   0,                   0,                   0,           0.0040204,           0.0040204,           0.0040204
                 304,              1.4156,              0.8516,              1.1235,             0.58608,             0.45394,             0.47432,             0.29486,                   0,                   0,                   0,           0.0040006,           0.0040006,           0.0040006
                 305,              1.4193,             0.84937,              1.1236,             0.58629,             0.45405,             0.47432,             0.29482,                   0,                   0,                   0,           0.0039808,           0.0039808,           0.0039808
                 306,              1.4121,             0.84147,              1.1222,              0.5859,              0.4546,             0.47438,             0.29481,                   0,                   0,                   0,            0.003961,            0.003961,            0.003961
                 307,              1.4153,             0.84369,              1.1219,             0.58728,             0.45401,             0.47435,             0.29478,                   0,                   0,                   0,           0.0039412,           0.0039412,           0.0039412
                 308,              1.4122,             0.84105,               1.122,             0.58759,             0.45395,             0.47451,             0.29494,                   0,                   0,                   0,           0.0039214,           0.0039214,           0.0039214
                 309,              1.4156,             0.84384,              1.1244,             0.58804,             0.45415,             0.47481,             0.29498,                   0,                   0,                   0,           0.0039016,           0.0039016,           0.0039016
                 310,              1.4043,             0.83402,              1.1215,             0.58856,             0.45373,             0.47457,             0.29498,                   0,                   0,                   0,           0.0038818,           0.0038818,           0.0038818
                 311,              1.4041,             0.83685,              1.1211,             0.58908,             0.45343,             0.47484,             0.29525,                   0,                   0,                   0,            0.003862,            0.003862,            0.003862
                 312,              1.4124,             0.84162,              1.1216,             0.58821,             0.45393,             0.47487,             0.29508,                   0,                   0,                   0,           0.0038422,           0.0038422,           0.0038422
                 313,              1.4179,             0.84689,              1.1239,             0.58917,             0.45267,             0.47467,             0.29506,                   0,                   0,                   0,           0.0038224,           0.0038224,           0.0038224
                 314,              1.4107,             0.83735,              1.1212,             0.58795,             0.45347,              0.4751,             0.29516,                   0,                   0,                   0,           0.0038026,           0.0038026,           0.0038026
                 315,              1.4098,             0.83773,              1.1184,             0.58804,             0.45336,             0.47503,             0.29503,                   0,                   0,                   0,           0.0037828,           0.0037828,           0.0037828
                 316,              1.4016,             0.83266,              1.1208,              0.5866,             0.45384,             0.47495,             0.29496,                   0,                   0,                   0,            0.003763,            0.003763,            0.003763
                 317,              1.4051,              0.8354,              1.1198,              0.5878,             0.45283,             0.47514,             0.29519,                   0,                   0,                   0,           0.0037432,           0.0037432,           0.0037432
                 318,              1.4019,               0.837,              1.1205,             0.58745,              0.4526,             0.47523,             0.29531,                   0,                   0,                   0,           0.0037234,           0.0037234,           0.0037234
                 319,              1.4012,             0.83421,              1.1175,             0.58541,              0.4547,             0.47561,             0.29521,                   0,                   0,                   0,           0.0037036,           0.0037036,           0.0037036
                 320,              1.3992,             0.83237,              1.1199,             0.58579,             0.45441,             0.47568,              0.2952,                   0,                   0,                   0,           0.0036838,           0.0036838,           0.0036838
                 321,              1.4056,             0.83454,              1.1186,             0.58552,             0.45453,             0.47587,             0.29537,                   0,                   0,                   0,            0.003664,            0.003664,            0.003664
                 322,              1.4023,             0.83017,              1.1197,             0.58593,             0.45448,             0.47592,             0.29541,                   0,                   0,                   0,           0.0036442,           0.0036442,           0.0036442
                 323,              1.4025,             0.83353,              1.1225,             0.58629,             0.45423,             0.47607,             0.29543,                   0,                   0,                   0,           0.0036244,           0.0036244,           0.0036244
                 324,              1.4088,             0.83557,              1.1197,             0.58645,             0.45436,               0.476,             0.29538,                   0,                   0,                   0,           0.0036046,           0.0036046,           0.0036046
                 325,               1.407,             0.83046,              1.1201,             0.58581,             0.45493,             0.47603,             0.29571,                   0,                   0,                   0,           0.0035848,           0.0035848,           0.0035848
                 326,              1.3976,             0.82975,              1.1204,             0.58579,             0.45463,             0.47622,             0.29556,                   0,                   0,                   0,            0.003565,            0.003565,            0.003565
                 327,              1.4019,             0.82645,              1.1194,             0.58807,              0.4543,             0.47631,             0.29562,                   0,                   0,                   0,           0.0035452,           0.0035452,           0.0035452
                 328,              1.4075,             0.83346,              1.1183,             0.58684,              0.4548,             0.47623,             0.29592,                   0,                   0,                   0,           0.0035254,           0.0035254,           0.0035254
                 329,              1.3979,             0.82049,              1.1176,             0.58722,             0.45488,             0.47661,             0.29588,                   0,                   0,                   0,           0.0035056,           0.0035056,           0.0035056
                 330,              1.3953,             0.82485,              1.1174,             0.58538,             0.45657,             0.47646,             0.29574,                   0,                   0,                   0,           0.0034858,           0.0034858,           0.0034858
                 331,              1.3868,             0.82184,              1.1205,             0.58548,             0.45647,             0.47663,             0.29585,                   0,                   0,                   0,            0.003466,            0.003466,            0.003466
                 332,               1.397,             0.82829,              1.1195,             0.58653,             0.45671,             0.47672,              0.2959,                   0,                   0,                   0,           0.0034462,           0.0034462,           0.0034462
                 333,              1.3935,             0.82168,              1.1188,             0.58603,             0.45627,             0.47668,             0.29596,                   0,                   0,                   0,           0.0034264,           0.0034264,           0.0034264
                 334,              1.3929,             0.81999,              1.1166,             0.58542,             0.45669,             0.47676,               0.296,                   0,                   0,                   0,           0.0034066,           0.0034066,           0.0034066
                 335,              1.3854,             0.81547,              1.1153,             0.58637,             0.45607,             0.47673,             0.29608,                   0,                   0,                   0,           0.0033868,           0.0033868,           0.0033868
                 336,              1.3872,             0.81699,               1.116,              0.5864,             0.45615,             0.47685,             0.29607,                   0,                   0,                   0,            0.003367,            0.003367,            0.003367
                 337,              1.3814,             0.81075,              1.1162,              0.5857,             0.45662,             0.47681,             0.29591,                   0,                   0,                   0,           0.0033472,           0.0033472,           0.0033472
                 338,              1.3906,             0.82334,              1.1175,             0.58611,             0.45703,              0.4767,             0.29585,                   0,                   0,                   0,           0.0033274,           0.0033274,           0.0033274
                 339,              1.3994,             0.82502,              1.1184,             0.58768,             0.45671,             0.47689,             0.29594,                   0,                   0,                   0,           0.0033076,           0.0033076,           0.0033076
                 340,              1.3847,               0.816,              1.1185,             0.58702,             0.45684,             0.47689,             0.29599,                   0,                   0,                   0,           0.0032878,           0.0032878,           0.0032878
                 341,              1.3896,             0.81841,              1.1143,             0.58562,             0.45704,             0.47681,             0.29604,                   0,                   0,                   0,            0.003268,            0.003268,            0.003268
                 342,              1.3886,             0.81506,              1.1178,             0.58649,              0.4561,              0.4766,             0.29594,                   0,                   0,                   0,           0.0032482,           0.0032482,           0.0032482
                 343,              1.3871,             0.81657,              1.1183,             0.58647,             0.45572,             0.47692,             0.29594,                   0,                   0,                   0,           0.0032284,           0.0032284,           0.0032284
                 344,              1.3793,             0.81192,              1.1158,             0.58736,             0.45535,             0.47681,             0.29606,                   0,                   0,                   0,           0.0032086,           0.0032086,           0.0032086
                 345,              1.3754,              0.8086,              1.1157,             0.58851,              0.4558,             0.47713,             0.29622,                   0,                   0,                   0,           0.0031888,           0.0031888,           0.0031888
                 346,              1.3834,             0.81745,              1.1176,             0.58958,             0.45519,             0.47712,             0.29621,                   0,                   0,                   0,            0.003169,            0.003169,            0.003169
                 347,              1.3828,             0.81483,              1.1161,             0.58999,             0.45533,             0.47691,             0.29636,                   0,                   0,                   0,           0.0031492,           0.0031492,           0.0031492
                 348,               1.378,             0.80804,              1.1124,             0.59045,             0.45401,             0.47711,             0.29625,                   0,                   0,                   0,           0.0031294,           0.0031294,           0.0031294
                 349,              1.3844,              0.8115,              1.1176,             0.59035,             0.45289,             0.47712,             0.29638,                   0,                   0,                   0,           0.0031096,           0.0031096,           0.0031096
